lhs,rhs,size,support,confidence,lift,count,method,id,oddsratio
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3957,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3958,NA
"aac(3)-IV,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3959,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3960,NA
"aac(3)-IV,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3961,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3962,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3963,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3964,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3965,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3966,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3967,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3968,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3969,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3970,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3971,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3972,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3973,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3974,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3975,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3976,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3977,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3978,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3979,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3980,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3981,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3982,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3983,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3984,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3985,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3986,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3987,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3988,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3989,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3990,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3991,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3992,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3993,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3994,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3995,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3996,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3997,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3998,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,3999,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4000,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4001,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4002,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4003,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4004,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4005,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4006,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4007,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4008,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4009,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4010,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4011,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4012,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4013,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4014,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4015,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4016,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4017,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4018,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4019,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4020,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4021,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4022,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4023,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4024,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4025,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4026,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4027,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4028,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4029,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4030,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4031,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4032,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4033,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4034,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4035,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4036,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4037,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,mph(A),rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4038,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4039,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4040,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4041,NA
"aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4042,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4043,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,qacEdelta1,rmtB1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4044,NA
"aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,floR,fosA3,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4045,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4046,NA
"aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)",mcr,18,2.8068054236117106e-4,1,56.96924969249692,12.999999999999998,arm,4047,NA
