"","lhs","rhs","size","support","confidence","lift","count"
"1396","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1397","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1398","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1399","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1400","aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1401","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1402","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1403","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1404","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1405","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1406","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1407","aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1408","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1409","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1410","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1411","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1412","aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1413","aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1414","aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1415","aac(3)-IV,aadA2,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1416","aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1417","aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1418","aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1419","aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1420","aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00032386216426289,0.789473684210526,44.9757234414449,15
"1421","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1422","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1423","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1424","aac(3)-IV,aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1425","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1426","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1427","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1428","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1429","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1430","aac(3)-IV,aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1431","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1432","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1433","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1434","aac(3)-IV,aadA2,aadA5,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1435","aac(3)-IV,aadA2,aadA5,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1436","aac(3)-IV,aadA2,aadA5,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1437","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1438","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1439","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1440","aac(3)-IV,aadA2,aadA5,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1441","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1442","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1443","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1444","aac(3)-IV,aadA2,aadA5,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1445","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1446","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1447","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1448","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1449","aac(3)-IV,aadA2,aadA5,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1450","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1451","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1452","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1453","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1454","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1455","aac(3)-IV,aadA2,aadA5,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1456","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1457","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1458","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1459","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1460","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1461","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1462","aac(3)-IV,aadA2,aadA5,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1463","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1464","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1465","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1466","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1467","aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1468","aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1469","aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1470","aac(3)-IV,aadA2,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1471","aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1472","aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1473","aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1474","aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1475","aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,0.777777777777778,44.3094164274976,14
"1476","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1477","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1478","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1479","aac(3)-IV,aadA2,aadA5,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1480","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1481","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1482","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1483","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1484","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1485","aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,catA1,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1486","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1487","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1488","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1489","aac(3)-IV,aadA2,aadA5,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1490","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1491","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1492","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1493","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1494","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1495","aac(3)-IV,aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1496","aac(3)-IV,aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,dfrA12,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1497","aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1498","aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1499","aac(3)-IV,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
"1500","aac(3)-IV,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",17,0.00030227135331203,1,56.9692496924969,14
